replan_index,wall_time,waypoint_index,x,y
2,0.0033280030183959752,0,-1.977648407603446e-14,2.373709836174302e-28
2,0.0033280030183959752,1,0.17999999999998018,-0.24
2,0.0033280030183959752,2,0.3299999999999803,-0.27
2,0.0033280030183959752,3,0.6899999999999802,-0.030000000000000027
2,0.0033280030183959752,4,0.72,0.0
