index,x_px,y_px,x_normalized,y_normalized
58,177.7373809814453,231.0,0.3976227762448441,0.5167785234899329
59,169.78073120117188,231.0,0.37982266487957916,0.5167785234899329
60,161.88616943359375,230.12661743164062,0.36216145287157436,0.5148246474980774
61,154.38040161132812,227.98599243164062,0.34537002597612554,0.5100357772519925
62,148.5669708251953,222.5669708251953,0.33236458797582846,0.49791268640983294
63,142.94076538085938,216.94078063964844,0.3197779986148979,0.4853261311848958
64,137.3145751953125,211.31460571289062,0.30719144338996085,0.47273961009595217
65,131.68838500976562,205.68836975097656,0.2946048881650238,0.46015295246303484
66,124.76631164550781,203.133544921875,0.279119265426192,0.4544374606753356
67,119.48395538330078,208.90309143066406,0.267301913609174,0.46734472355853257
68,117.54766082763672,216.58322143554688,0.26297015845108884,0.4845262224508879
69,112.9959716796875,223.00473022460938,0.25278740867939037,0.49889201392530064
70,109.56070709228516,230.03753662109375,0.24510225300287508,0.5146253615684424
71,106.38595581054688,237.2596893310547,0.23799990114216305,0.5307823027540374
72,100.94834899902344,243.05166625976562,0.22583523266000768,0.5437397455475741
73,95.79361724853516,249.0889434814453,0.21430339429202497,0.557245958571466
74,90.76605224609375,255.23394775390625,0.20305604529327462,0.5709931717089626
75,85.13982391357422,260.86016845703125,0.19046940472835397,0.5835797952058864
76,79.51361083984375,266.4864196777344,0.17788279829942674,0.5961664869747972
77,73.8963394165039,272.1209411621094,0.16531619556264857,0.6087716804521462
78,69.19102478027344,278.5325622558594,0.15478976460911284,0.6231153518028174
79,63.71120071411133,284.2887878417969,0.14253065036713944,0.6359928139637514
80,58.084964752197266,289.9150390625,0.12994399273422208,0.6485795057326622
81,52.45869445800781,295.54132080078125,0.1173572582953195,0.6611662657735599
82,45.98058319091797,300.00555419921875,0.10286483935328404,0.6711533650989234
83,38.122737884521484,301.1253356933594,0.0852857670794664,0.6736584691126608
84,31.302217483520508,305.0267028808594,0.07002733217789822,0.6823863599124371
85,25.517858505249023,310.482177734375,0.05708693177908059,0.6945910016428971
86,21.536521911621094,317.244384765625,0.048180138504745174,0.7097189815785794
87,21.47300148010254,325.10369873046875,0.04803803463110188,0.7273013394417646
88,24.0775203704834,332.4573974609375,0.053864698815399105,0.7437525670267058
89,21.986953735351562,340.0913391113281,0.04918781596275517,0.7608307362669533
90,19.53936767578125,347.6122131347656,0.04371223193687081,0.7776559577958962
91,21.51664161682129,354.96282958984375,0.048135663572307134,0.794100289910165
92,24.901470184326172,361.6897277832031,0.05570798698954401,0.8091492791570539
93,22.127653121948242,369.1064453125,0.04950257969115938,0.8257414883948546
94,22.149059295654297,377.04339599609375,0.049550468222940264,0.8434975301926034
95,25.26861000061035,384.2934265136719,0.056529328860425845,0.8597168378381921
96,26.000003814697266,392.1378173828125,0.058165556632432364,0.8772658106998042
97,26.000003814697266,400.094482421875,0.058165556632432364,0.8950659562010627
98,24.488773345947266,407.6954345703125,0.05478472784328247,0.9120703234235179
99,21.71428680419922,414.8355712890625,0.04857782282818617,0.9280437836444351
100,25.621238708496094,421.62127685546875,0.057318207401557256,0.9432243330099972
101,31.777048110961914,426.5868835449219,0.07108959308940026,0.9543330728074315
102,39.501155853271484,428.2860412597656,0.0883694761818154,0.9581343204916457
103,45.8753776550293,432.8753662109375,0.10262948021259351,0.9684012666911354
104,52.4123420715332,437.2607116699219,0.11725356168128233,0.978211882930474
105,59.7791862487793,439.9851379394531,0.1337341974245622,0.9843067962851301
106,66.41419219970703,444.26123046875,0.1485776111850269,0.9938729988115212
107,74.17373657226562,443.7826843261719,0.16593677085518038,0.9928024257856194
108,81.7515640258789,441.5714416503906,0.18288940497959486,0.9878555741619477
109,89.19456481933594,444.198486328125,0.19954041346607593,0.9937326316065436
